"YEAR","LAT","LON","Mes","ALLSKY_SFC_SW_DWN","PS","RH2M","T2M_MAX","T2M_MIN","WS2M","Month","RAD_ESTIMADA","ET_CALCULADA"
2020,18.0992,-93.1363,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39328167005248
2020,18.0992,-93.1363,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39936339962505
2020,18.0992,-93.1363,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72797947187078
2020,18.0992,-93.1363,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80978693863206
2020,18.0992,-93.1363,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11943601649468
2020,18.0992,-93.1363,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41702777098835
2020,18.0992,-93.1363,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80716023985287
2020,18.0992,-93.1363,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44371281601159
2020,18.0992,-93.1363,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.72007181415926
2020,18.0992,-93.1363,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70822551798172
2020,18.0992,-93.1363,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73486030427619
2020,18.122,-93.0457,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14283015484352
2020,18.122,-93.0457,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39316057971302
2020,18.122,-93.0457,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39928280720654
2020,18.122,-93.0457,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72796790625634
2020,18.122,-93.0457,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80983487409415
2020,18.122,-93.0457,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11949783115702
2020,18.122,-93.0457,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41708625856224
2020,18.122,-93.0457,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80717640066033
2020,18.122,-93.0457,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44367276569345
2020,18.122,-93.0457,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71998152706215
2020,18.122,-93.0457,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70808954129232
2020,18.122,-93.0457,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73471134147521
2020,18.1259,-93.08,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14280424350929
2020,18.1259,-93.08,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39313985367547
2020,18.1259,-93.08,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39926901105181
2020,18.1259,-93.08,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72796591897216
2020,18.1259,-93.08,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80984306481579
2020,18.1259,-93.08,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11950839707951
2020,18.1259,-93.08,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41709625488805
2020,18.1259,-93.08,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80717915789621
2020,18.1259,-93.08,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44366590728125
2020,18.1259,-93.08,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71996607308436
2020,18.1259,-93.08,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70806626694274
2020,18.1259,-93.08,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73468584336072
2020,18.1481,-94.0585,"JAN",3.6017,101.2,87.79,29.93,16.62,2.84,1,3.6017,4.73081685743782
2020,18.1481,-94.0585,"FEB",4.0205,101.13,85.14,31.49,16.55,2.86,2,4.0205,5.05167360122145
2020,18.1481,-94.0585,"MAR",5.9222,101.03,82.29,34.7,16.04,2.24,3,5.9222,4.94069257041124
2020,18.1481,-94.0585,"APR",5.7082,100.65,71.9,39.37,22.98,2.31,4,5.7082,6.23729268008225
2020,18.1481,-94.0585,"MAY",5.7972,100.68,72.41,41.14,23.81,2.29,5,5.7972,6.44348776123612
2020,18.1481,-94.0585,"JUN",5.7751,100.71,86.11,33.47,23.74,2.99,6,5.7751,6.50882533534045
2020,18.1481,-94.0585,"JUL",6.2268,100.79,86.08,33.2,23.96,2.34,7,6.2268,5.696068786402
2020,18.1481,-94.0585,"AUG",5.4542,100.79,86.65,33.15,24.35,2.19,8,5.4542,5.40272055759609
2020,18.1481,-94.0585,"SEP",4.7424,100.74,87.28,33.12,24.01,2.12,9,4.7424,5.1495532432625
2020,18.1481,-94.0585,"OCT",4.3915,100.82,87.9,31.33,21.28,2.83,10,4.3915,5.53290901902494
2020,18.1481,-94.0585,"NOV",3.7961,101.07,88.71,30.25,19.07,3.32,11,3.7961,5.54810194056478
2020,18.1481,-94.0585,"DEC",3.2066,101.21,88.56,28.86,14.33,2.87,12,3.2066,4.30733341439441
2020,18.1527,-93.0958,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14262604808487
2020,18.1527,-93.0958,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39299732407556
2020,18.1527,-93.0958,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39917412283131
2020,18.1527,-93.0958,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72795219199903
2020,18.1527,-93.0958,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80989928054174
2020,18.1527,-93.0958,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11958094361129
2020,18.1527,-93.0958,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41716488339922
2020,18.1527,-93.0958,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80719804886421
2020,18.1527,-93.0958,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44361871681982
2020,18.1527,-93.0958,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71985979640006
2020,18.1527,-93.0958,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.7079062103269
2020,18.1527,-93.0958,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73451048603918
2020,18.1566,-93.0553,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14260009655688
2020,18.1566,-93.0553,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39297656760859
2020,18.1566,-93.0553,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39916030226072
2020,18.1566,-93.0553,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72795018411894
2020,18.1566,-93.0553,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80990745111574
2020,18.1566,-93.0553,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11959149198082
2020,18.1566,-93.0553,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41717486104583
2020,18.1566,-93.0553,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.8072007897467
2020,18.1566,-93.0553,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44361184069279
2020,18.1566,-93.0553,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71984431909827
2020,18.1566,-93.0553,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70788290102267
2020,18.1566,-93.0553,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73448494730555
2020,18.1671,-93.161,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14253020164763
2020,18.1671,-93.161,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39292066557988
2020,18.1671,-93.161,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.3991230776061
2020,18.1671,-93.161,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72794476528228
2020,18.1671,-93.161,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80992943609816
2020,18.1671,-93.161,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11961988036021
2020,18.1671,-93.161,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41720171215201
2020,18.1671,-93.161,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80720815872156
2020,18.1671,-93.161,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44359331685339
2020,18.1671,-93.161,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71980263469993
2020,18.1671,-93.161,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70782012310711
2020,18.1671,-93.161,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73441616349515
2020,18.1677,-93.1287,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14252620653317
2020,18.1677,-93.1287,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39291747033085
2020,18.1677,-93.1287,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39912094980339
2020,18.1677,-93.1287,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72794445506159
2020,18.1677,-93.1287,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80993069182278
2020,18.1677,-93.1287,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11962150206548
2020,18.1677,-93.1287,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41720324598174
2020,18.1677,-93.1287,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80720857935111
2020,18.1677,-93.1287,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44359225785535
2020,18.1677,-93.1287,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71980025208492
2020,18.1677,-93.1287,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70781653482406
2020,18.1677,-93.1287,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73441223186011
2020,18.1736,-93.194,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14248691479146
2020,18.1736,-93.194,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39288604550119
2020,18.1736,-93.194,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.3991000224961
2020,18.1736,-93.194,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.7279414012593
2020,18.1736,-93.194,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80994303655674
2020,18.1736,-93.194,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11963744602518
2020,18.1736,-93.194,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41721832565158
2020,18.1736,-93.194,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80721271292326
2020,18.1736,-93.194,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44358184153598
2020,18.1736,-93.194,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71977681929712
2020,18.1736,-93.194,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70778124443276
2020,18.1736,-93.194,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73437356426382
2020,18.184,-93.0937,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14241762625275
2020,18.184,-93.0937,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39283063099966
2020,18.184,-93.0937,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39906311637917
2020,18.184,-93.0937,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72793600370338
2020,18.184,-93.0937,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80996478251265
2020,18.184,-93.0937,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11966553821877
2020,18.184,-93.0937,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41724489355312
2020,18.184,-93.0937,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.8072199876465
2020,18.184,-93.0937,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44356346801683
2020,18.184,-93.0937,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71973549750687
2020,18.184,-93.0937,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70771901284369
2020,18.184,-93.0937,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73430537560843
2020,18.1879,-93.1274,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14239163366416
2020,18.1879,-93.1274,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.3928098434591
2020,18.1879,-93.1274,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39904927089129
2020,18.1879,-93.1274,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72793397482236
2020,18.1879,-93.1274,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.80997293255763
2020,18.1879,-93.1274,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11967606870832
2020,18.1879,-93.1274,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41725485217056
2020,18.1879,-93.1274,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80722271186042
2020,18.1879,-93.1274,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44355657381802
2020,18.1879,-93.1274,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71971999639342
2020,18.1879,-93.1274,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70769566783643
2020,18.1879,-93.1274,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73427979537542
2020,18.2042,-93.1658,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14228294251985
2020,18.2042,-93.1658,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39272292024552
2020,18.2042,-93.1658,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39899137022444
2020,18.2042,-93.1658,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72792546681481
2020,18.2042,-93.1658,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.81000696789133
2020,18.2042,-93.1658,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11972005665564
2020,18.2042,-93.1658,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41729644843497
2020,18.2042,-93.1658,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80723407520159
2020,18.2042,-93.1658,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44352773521979
2020,18.2042,-93.1658,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71965517754472
2020,18.2042,-93.1658,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70759804946515
2020,18.2042,-93.1658,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73417282706937
2020,18.2147,-93.0724,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14221287932799
2020,18.2147,-93.0724,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39266689088951
2020,18.2147,-93.0724,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39895404349985
2020,18.2147,-93.0724,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72791996198741
2020,18.2147,-93.0724,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.81002886884539
2020,18.2147,-93.0724,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11974837186016
2020,18.2147,-93.0724,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41732322165916
2020,18.2147,-93.0724,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80724137593803
2020,18.2147,-93.0724,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44350913736605
2020,18.2147,-93.0724,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.71961339558803
2020,18.2147,-93.0724,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70753512523562
2020,18.2147,-93.0724,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73410387316947
2020,18.2232,-93.1088,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14215613426808
2020,18.2232,-93.1088,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39262151319015
2020,18.2232,-93.1088,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39892381012193
2020,18.2232,-93.1088,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72791549180397
2020,18.2232,-93.1088,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.81004658462061
2020,18.2232,-93.1088,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.1197712818796
2020,18.2232,-93.1088,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41734488264774
2020,18.2232,-93.1088,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80724727503575
2020,18.2232,-93.1088,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44349406999603
2020,18.2232,-93.1088,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.719579556318
2020,18.2232,-93.1088,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70748416289481
2020,18.2232,-93.1088,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73404802581278
2020,18.2453,-93.0718,"JAN",3.7622,100.98,88.35,30.62,15.7,2.28,1,3.7622,4.14200848295693
2020,18.2453,-93.0718,"FEB",4.4957,100.9,84.44,32.61,15.62,2.18,2,4.4957,4.39250344484433
2020,18.2453,-93.0718,"MAR",6.047,100.8,77.95,35.29,14.86,1.79,3,6.047,4.39884513419432
2020,18.2453,-93.0718,"APR",5.772,100.42,65.55,41.73,22.76,1.87,4,5.772,5.72790381114209
2020,18.2453,-93.0718,"MAY",5.8613,100.45,69.25,42,23.35,1.89,5,5.8613,5.81009258883485
2020,18.2453,-93.0718,"JUN",5.8246,100.47,86.08,35.57,23.23,2.57,6,5.8246,6.11983079848519
2020,18.2453,-93.0718,"JUL",6.396,100.58,86.31,33.67,23.18,2.15,7,6.396,5.41740114858506
2020,18.2453,-93.0718,"AUG",5.7394,100.56,88.02,33.48,23.67,1.79,8,5.7394,4.80726256654096
2020,18.2453,-93.0718,"SEP",5.0074,100.51,88.44,33.55,23.61,1.63,9,5.0074,4.44345484472051
2020,18.2453,-93.0718,"OCT",4.3541,100.58,89.45,31.55,20.73,2.21,10,4.3541,4.7194915080947
2020,18.2453,-93.0718,"NOV",3.9898,100.83,90.22,30.35,18.02,2.62,11,3.9898,4.70735156157661
2020,18.2453,-93.0718,"DEC",3.4855,100.98,89.42,30.03,13.15,2.23,12,3.4855,3.73390270728829
2020,18.2734,-93.0546,"JAN",3.7622,101.53,84.62,28.96,20.44,4.32,1,3.7622,6.5832789441785
2020,18.2734,-93.0546,"FEB",4.4957,101.45,81.79,29.49,20.55,4.27,2,4.4957,6.81247241693491
2020,18.2734,-93.0546,"MAR",6.047,101.34,79.1,33.17,20,3.8,3,6.047,7.07588241986045
2020,18.2734,-93.0546,"APR",5.772,100.96,74.98,36.37,25.02,3.16,4,5.772,7.40787879277632
2020,18.2734,-93.0546,"MAY",5.8613,101,75.53,35.66,25.8,3.69,5,5.8613,8.1670300984004
2020,18.2734,-93.0546,"JUN",5.8246,101,84.4,33.04,25.97,4.54,6,5.8246,8.66108196167187
2020,18.2734,-93.0546,"JUL",6.396,101.12,84.71,31.39,26.17,4.05,7,6.396,7.94204826223065
2020,18.2734,-93.0546,"AUG",5.7394,101.1,84.71,31.61,26.17,3.15,8,5.7394,6.80207199250618
2020,18.2734,-93.0546,"SEP",5.0074,101.03,83.41,31.96,26.37,3.33,9,5.0074,7.01400374157973
2020,18.2734,-93.0546,"OCT",4.3541,101.1,83.32,30.16,25.21,4.33,10,4.3541,7.66089352339742
2020,18.2734,-93.0546,"NOV",3.9898,101.37,83.23,28.5,22.7,4.82,11,3.9898,7.3866230535331
2020,18.2734,-93.0546,"DEC",3.4855,101.52,83.64,28.17,19.08,4.43,12,3.4855,6.32573543234058
2020,18.2766,-93.0917,"JAN",3.7622,101.53,84.62,28.96,20.44,4.32,1,3.7622,6.58325918412715
2020,18.2766,-93.0917,"FEB",4.4957,101.45,81.79,29.49,20.55,4.27,2,4.4957,6.81245708702665
2020,18.2766,-93.0917,"MAR",6.047,101.34,79.1,33.17,20,3.8,3,6.047,7.07587208384914
2020,18.2766,-93.0917,"APR",5.772,100.96,74.98,36.37,25.02,3.16,4,5.772,7.40787733503092
2020,18.2766,-93.0917,"MAY",5.8613,101,75.53,35.66,25.8,3.69,5,5.8613,8.16703558907946
2020,18.2766,-93.0917,"JUN",5.8246,101,84.4,33.04,25.97,4.54,6,5.8246,8.66108965706471
2020,18.2766,-93.0917,"JUL",6.396,101.12,84.71,31.39,26.17,4.05,7,6.396,7.94205557793462
2020,18.2766,-93.0917,"AUG",5.7394,101.1,84.71,31.61,26.17,3.15,8,5.7394,6.80207404125169
2020,18.2766,-93.0917,"SEP",5.0074,101.03,83.41,31.96,26.37,3.33,9,5.0074,7.01399846248238
2020,18.2766,-93.0917,"OCT",4.3541,101.1,83.32,30.16,25.21,4.33,10,4.3541,7.66088158475998
2020,18.2766,-93.0917,"NOV",3.9898,101.37,83.23,28.5,22.7,4.82,11,3.9898,7.38660522003665
2020,18.2766,-93.0917,"DEC",3.4855,101.52,83.64,28.17,19.08,4.43,12,3.4855,6.32571579144392
2020,18.3079,-93.0814,"JAN",3.7622,101.53,84.62,28.96,20.44,4.32,1,3.7622,6.58306573736672
2020,18.3079,-93.0814,"FEB",4.4957,101.45,81.79,29.49,20.55,4.27,2,4.4957,6.81230701762326
2020,18.3079,-93.0814,"MAR",6.047,101.34,79.1,33.17,20,3.8,3,6.047,7.07577088461278
2020,18.3079,-93.0814,"APR",5.772,100.96,74.98,36.37,25.02,3.16,4,5.772,7.40786299741034
2020,18.3079,-93.0814,"MAY",5.8613,101,75.53,35.66,25.8,3.69,5,5.8613,8.16708921986023
2020,18.3079,-93.0814,"JUN",5.8246,101,84.4,33.04,25.97,4.54,6,5.8246,8.66116485708533
2020,18.3079,-93.0814,"JUL",6.396,101.12,84.71,31.39,26.17,4.05,7,6.396,7.94212705912025
2020,18.3079,-93.0814,"AUG",5.7394,101.1,84.71,31.61,26.17,3.15,8,5.7394,6.80209401183974
2020,18.3079,-93.0814,"SEP",5.0074,101.03,83.41,31.96,26.37,3.33,9,5.0074,7.01394675210322
2020,18.3079,-93.0814,"OCT",4.3541,101.1,83.32,30.16,25.21,4.33,10,4.3541,7.66076471104086
2020,18.3079,-93.0814,"NOV",3.9898,101.37,83.23,28.5,22.7,4.82,11,3.9898,7.38643063876158
2020,18.3079,-93.0814,"DEC",3.4855,101.52,83.64,28.17,19.08,4.43,12,3.4855,6.32552350661279
2020,18.3288,-93.0436,"JAN",3.7622,101.53,84.62,28.96,20.44,4.32,1,3.7622,6.58293639614647
2020,18.3288,-93.0436,"FEB",4.4957,101.45,81.79,29.49,20.55,4.27,2,4.4957,6.81220668640338
2020,18.3288,-93.0436,"MAR",6.047,101.34,79.1,33.17,20,3.8,3,6.047,7.07570320946496
2020,18.3288,-93.0436,"APR",5.772,100.96,74.98,36.37,25.02,3.16,4,5.772,7.40785334385852
2020,18.3288,-93.0436,"MAY",5.8613,101,75.53,35.66,25.8,3.69,5,5.8613,8.16712495515987
2020,18.3288,-93.0436,"JUN",5.8246,101,84.4,33.04,25.97,4.54,6,5.8246,8.66121499928785
2020,18.3288,-93.0436,"JUL",6.396,101.12,84.71,31.39,26.17,4.05,7,6.396,7.9421747130822
2020,18.3288,-93.0436,"AUG",5.7394,101.1,84.71,31.61,26.17,3.15,8,5.7394,6.80210727743165
2020,18.3288,-93.0436,"SEP",5.0074,101.03,83.41,31.96,26.37,3.33,9,5.0074,7.01391214844769
2020,18.3288,-93.0436,"OCT",4.3541,101.1,83.32,30.16,25.21,4.33,10,4.3541,7.66068657074081
2020,18.3288,-93.0436,"NOV",3.9898,101.37,83.23,28.5,22.7,4.82,11,3.9898,7.38631391625244
2020,18.3288,-93.0436,"DEC",3.4855,101.52,83.64,28.17,19.08,4.43,12,3.4855,6.32539493764554
2020,18.3535,-93.0807,"JAN",3.7622,101.53,84.62,28.96,20.44,4.32,1,3.7622,6.58278336182143
2020,18.3535,-93.0807,"FEB",4.4957,101.45,81.79,29.49,20.55,4.27,2,4.4957,6.81208798378656
2020,18.3535,-93.0807,"MAR",6.047,101.34,79.1,33.17,20,3.8,3,6.047,7.07562312516452
2020,18.3535,-93.0807,"APR",5.772,100.96,74.98,36.37,25.02,3.16,4,5.772,7.40784185265062
2020,18.3535,-93.0807,"MAY",5.8613,101,75.53,35.66,25.8,3.69,5,5.8613,8.16716710970519
2020,18.3535,-93.0807,"JUN",5.8246,101,84.4,33.04,25.97,4.54,6,5.8246,8.66127418477157
2020,18.3535,-93.0807,"JUL",6.396,101.12,84.71,31.39,26.17,4.05,7,6.396,7.94223095269442
2020,18.3535,-93.0807,"AUG",5.7394,101.1,84.71,31.61,26.17,3.15,8,5.7394,6.80212288331523
2020,18.3535,-93.0807,"SEP",5.0074,101.03,83.41,31.96,26.37,3.33,9,5.0074,7.01387117575072
2020,18.3535,-93.0807,"OCT",4.3541,101.1,83.32,30.16,25.21,4.33,10,4.3541,7.66059411973766
2020,18.3535,-93.0807,"NOV",3.9898,101.37,83.23,28.5,22.7,4.82,11,3.9898,7.38617581733651
2020,18.3535,-93.0807,"DEC",3.4855,101.52,83.64,28.17,19.08,4.43,12,3.4855,6.32524281224107
2020,18.362,-93.0182,"JAN",3.7622,101.53,84.62,28.96,20.44,4.32,1,3.7622,6.58273065390908
